GLon,GLat,SpType,KMag,Lum
159.20893362,-54.3324666,K,-1.91,78.63
155.47014008,-50.42491063,F,1.9239287984742528,2.523845325227217
140.25651416,-22.77011938,A,1.2490660592255145,22.47351699261019
146.63310266,-37.13929147,G,4.09,0.43
216.00662935,-71.9780492,G,1.94,4.06
269.33390129,-64.68649027,G,3.15,1.27
158.50460816,-53.607472,M,5.99,0.02
142.9752006,-29.39919445,G,1.6839170124481337,83.63
143.42833557,-30.42707055,K,-0.04650301464254959,0.41048728276231017
135.93450401,-10.56402257,A,1.2490660592255145,22.47351699261019
264.92245958,-66.31472917,K,-0.04650301464254959,0.41048728276231017
287.11471932,-52.91825132,F,1.9239287984742528,12.72
126.65535471,17.4122939,K,0.85,21.43
142.26574688,-27.66082542,K,-0.04650301464254959,0.41048728276231017
149.42820649,-41.96285402,G,1.17,8.49
153.34946865,-47.69817893,F,2.01,5.65
289.23295984,-50.62107614,G,1.6839170124481337,1.380038903002871
138.85640972,-18.88397935,A,0.04,41.38
187.33752399,-68.37495919,K,-0.04650301464254959,0.41048728276231017
215.01133669,-71.88435554,K,-1.02,32.25
207.82620851,-71.46397093,G,1.6839170124481337,1.380038903002871
132.18300945,0.97278975,B,0.14210084033613443,21175.957257581063
148.73208598,-40.74898977,K,-0.04650301464254959,0.41048728276231017
145.68629909,-35.09117113,K,-3.95,391.95
277.55400233,-60.45454767,F,1.69,6.0
164.38829941,-58.40053985,K,-3.34,204.88
290.58242238,-48.97933008,K,-1.68,53.24
151.11045867,-44.4610745,K,-2.0,75.72
279.09347184,-59.46026961,K,3.97,0.42
139.5349753,-20.59196907,K,0.67,6.61
164.60928439,-58.52425606,G,1.6839170124481337,1.380038903002871
265.04832259,-66.18714166,F,0.86,17.57
164.61196862,-58.51986059,G,1.6839170124481337,7.56
147.14549423,-37.80545313,F,1.82,6.06
133.13263985,-1.85174045,K,-0.04650301464254959,0.41048728276231017
284.94048521,-54.9039496,F,2.19,4.16
126.67117855,17.41559225,A,0.13,43.79
152.44378661,-46.29747285,G,0.99,5.9
258.39157897,-68.11855224,K,-0.04650301464254959,0.41048728276231017
190.48120987,-68.99090748,K,5.21,0.06
127.94910571,13.79240227,A,1.2490660592255145,22.47351699261019
272.75877567,-63.03020815,A,1.2490660592255145,22.47351699261019
240.94315204,-71.06015588,K,-2.82,132.41
133.13149586,-1.82102395,A,0.41,20.91
136.55373,-12.13386846,K,-0.04650301464254959,0.41048728276231017
147.87218793,-39.0734615,K,-0.04650301464254959,0.41048728276231017
141.13596546,-24.65367315,K,-0.04650301464254959,0.41048728276231017
229.18456729,-71.84175004,A,0.25,78.4
139.20842935,-19.61383349,G,3.42,0.93
133.82656766,-3.93290027,G,2.29,2.47
133.10470154,-1.71352941,B,0.14210084033613443,21175.957257581063
154.55054129,-48.95286394,G,1.6839170124481337,267.92
255.45377688,-68.76974518,K,2.23,2.2
199.1060779,-70.42486723,K,-1.8,62.09
158.13542228,-52.91606768,A,1.98,7.4
150.40446352,-43.19575399,M,-4.22,315.69
151.75460132,-45.2043217,G,3.01,1.53
149.94877813,-42.46266732,K,-0.04650301464254959,0.41048728276231017
133.35358745,-2.4098886,A,1.8,8.66
133.57902522,-3.09316107,F,1.9239287984742528,2.523845325227217
157.26870777,-51.96624859,G,1.6839170124481337,1.380038903002871
143.0537801,-29.09981855,K,-0.04650301464254959,0.41048728276231017
129.45374266,9.45603875,K,-0.04650301464254959,0.41048728276231017
199.69773324,-70.45870978,K,4.77,0.1
134.79811363,-6.75836059,A,1.2490660592255145,22.47351699261019
139.32286779,-19.74651522,G,3.58,0.78
138.04271551,-16.22724121,K,-4.7,685.14
204.49309162,-71.00869539,K,-1.89,78.63
159.70155583,-54.33082441,K,-0.04650301464254959,0.41048728276231017
246.19223422,-70.34801001,K,-0.04650301464254959,0.41048728276231017
143.52017918,-30.10141646,K,-0.04650301464254959,0.41048728276231017
157.82046888,-52.49005516,K,-0.04650301464254959,0.41048728276231017
285.1190502,-54.64047618,G,2.78,1.21
245.21218963,-70.46955119,M,0.1289510489510489,0.06183296843727635
184.38446731,-67.37349137,F,1.44,10.19
130.07661034,7.6395764,A,1.01,21.41
128.58137749,12.06131301,G,-1.65,74.79
145.32176839,-33.90559613,F,3.02,1.54
223.54416956,-71.8427833,A,1.2490660592255145,22.47351699261019
150.96760801,-43.82605609,G,3.57,1.02
133.27490444,-2.0182539,G,-2.66,119.64
139.27449399,-19.46323397,A,1.84,11.05
157.68344783,-52.23387837,F,1.61,8.49
237.24370148,-71.25721266,K,-0.04650301464254959,0.41048728276231017
132.17330748,1.34951457,B,0.14210084033613443,21175.957257581063
171.29864041,-62.28522224,G,3.4,1.01
174.92373332,-63.98338984,A,3.18,2.32
135.2160923,-7.84330336,K,-0.04650301464254959,0.41048728276231017
282.89601024,-56.47322688,F,1.07,11.59
298.11467996,-37.32441863,K,3.85,0.53
130.24622836,7.19793131,B,0.14210084033613443,21175.957257581063
173.45316166,-63.3123974,G,3.13,0.98
135.85919406,-9.73159542,G,-1.15,35.82
210.33012299,-71.40537161,F,1.13,9.77
271.58346991,-63.40636083,F,1.9239287984742528,2.523845325227217
142.61057911,-27.79284903,F,1.43,8.01
242.72821598,-70.70299764,M,5.57,0.03
127.31478824,15.73882572,A,1.9,10.23
203.09185999,-70.75857899,G,1.6839170124481337,1.380038903002871
142.19974013,-26.79531402,G,1.98,3.35
129.48815845,9.47769704,G,1.6839170124481337,1.380038903002871
149.65114834,-41.64749946,F,2.67,2.49
152.6523827,-46.12916367,F,1.9239287984742528,2.523845325227217
175.64523572,-64.247729,F,1.9239287984742528,2.523845325227217
145.30574761,-33.67683143,F,1.67,6.56
133.49992891,-2.61323306,A,1.2490660592255145,22.47351699261019
270.55227442,-63.84834525,G,1.6839170124481337,1.380038903002871
226.46558791,-71.74523586,B,0.14210084033613443,21175.957257581063
165.7003045,-58.89448108,A,0.96,16.66
175.50530192,-64.18000273,G,1.33,7.36
207.8728343,-71.18713494,A,1.2490660592255145,22.47351699261019
195.41867114,-69.67054052,F,3.17,1.57
131.54103461,3.36894854,A,0.4,37.12
298.8576426,-35.88427437,F,2.25,3.92
148.24848987,-39.17132363,K,-1.71,60.31
134.98736266,-7.01664653,B,0.14210084033613443,21175.957257581063
191.49525145,-68.92036821,K,-0.04650301464254959,0.41048728276231017
173.1298776,-63.05879759,F,1.9239287984742528,2.523845325227217
172.26858327,-62.6415577,K,-0.04650301464254959,0.41048728276231017
233.22807436,-71.44795109,M,0.1289510489510489,0.03
173.96113392,-63.43707367,K,-4.5,506.22
