GLon,GLat,SpType,KMag,Lum
50.31823938,-78.66282897,G,1.775935085007729,0.644020118353425
61.76839903,-77.39636094,G,2.96,1.74
74.69738774,-74.79123666,K,-1.5,52.66
113.24906737,-21.87451736,M,0.5756497175141247,0.06896794895596911
18.52729637,-79.40922904,B,0.79,42.79
317.68889717,-61.84902214,K,-0.033235294117647106,0.582456178411574
116.02399752,-7.96443452,B,-0.030170454545454518,16034.635778185937
105.53728265,-48.31810343,G,3.29,1.1
17.91371061,-79.40065505,B,1.3,41.65
315.15178078,-58.67540985,K,4.37,0.21
324.70008099,-68.02292303,K,4.42,0.25
116.73213071,-4.23611838,K,3.78,0.48
115.5898033,-10.37196478,K,-0.033235294117647106,0.582456178411574
87.07170277,-70.04188424,K,-7.54,0.582456178411574
91.87723021,-66.96347657,G,2.17,3.16
307.68407354,-43.79539905,F,1.39,9.12
306.54458342,-40.45112303,G,1.775935085007729,0.644020118353425
306.37987791,-39.93935614,G,3.75,0.68
119.27939916,9.42986861,K,0.27,9.01
308.10115859,-44.96009653,K,-0.43,19.68
66.05690188,-76.79072293,K,-0.033235294117647106,0.582456178411574
76.52101489,-74.36859968,K,-0.033235294117647106,0.582456178411574
113.71506888,-19.9395909,A,1.1430317460317458,18.940752635329417
8.57925704,-79.01380208,K,-0.033235294117647106,0.582456178411574
305.08304164,-35.58651756,A,1.1430317460317458,18.940752635329417
100.53310033,-57.88422675,K,-1.81,53.88
110.93830242,-32.05712737,K,-0.033235294117647106,0.582456178411574
319.6371297,-64.00020053,K,-0.033235294117647106,0.582456178411574
321.16642275,-65.40297357,M,0.5756497175141247,0.06896794895596911
308.56898581,-46.20868389,K,-1.83,68.81
90.46228317,-68.05717586,K,-0.033235294117647106,0.582456178411574
112.03647477,-27.61511886,G,1.775935085007729,0.644020118353425
102.65364927,-54.49807043,K,0.02,14.77
308.18418395,-45.21160842,B,-0.39,267.92
106.44431384,-46.40437016,F,1.54,7.92
118.40886093,4.70600682,K,-1.67,58.61
107.22169606,-44.37193814,G,1.36,5.68
115.57295417,-10.66943565,A,1.1430317460317458,18.940752635329417
2.80410269,-78.60517832,F,1.95,6.22
98.60421879,-60.59128173,F,1.9116605392156885,2.1308778054892983
99.6717905,-59.21096963,F,1.63,8.12
112.92896914,-23.78999398,G,2.86,1.34
118.60555069,5.70943914,B,-0.030170454545454518,16034.635778185937
113.07077589,-23.19147867,F,1.9116605392156885,2.1308778054892983
102.65999106,-54.61067693,A,2.09,5.65
